PLOTID;QuadrantID;Landscape_type;Landscape_type_2;Plot_type;Plot_type_2;Landscape_Plot;BIN_Richness;RL_Richness;BIN_Coleoptera;BIN_Diptera;BIN_Hemiptera;BIN_Hymenoptera;BIN_Lepidoptera;BIN_Orthoptera;BIN_Rest;Visit;Date start;Date end;Day start;Day end;Day mean;Duration;Biomass;Biomass_per_day;Excluded;Average_temperature;Average_humidity;Long-Term Mean Annual Precipitation;Long-Term Mean Annual Average Near Surface Temperature;point_x;point_y;Elevation
5837_4_F;5837_4;Agricultural;b;forest;a;b_a;398;13;21;229;8;86;38;3;5;7;14.06.2019;03.07.2019;165;184;174,5;19;73,7;3,88;0;21,93367292;57,41215208;903,2;7,4125;3709964,089;5557350,679;680
5837_4_F;5837_4;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;03.07.2019;18.07.2019;184;199;191,5;15;36,78;2,45;0;16,3833125;65,6336901;903,2;7,4125;3709964,089;5557350,679;680
5837_4_F;5837_4;Agricultural;b;forest;a;b_a;344;7;14;218;8;70;20;5;4;9;18.07.2019;02.08.2019;199;214;206,5;15;71,33;4,76;0;22,17238021;60,24699479;903,2;7,4125;3709964,089;5557350,679;680
5837_4_F;5837_4;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;02.08.2019;17.08.2019;214;229;221,5;15;50,47;3,36;0;17,4057474;75,77000781;903,2;7,4125;3709964,089;5557350,679;680
5837_4_G;5837_4;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;18.04.2019;29.04.2019;108;119;113,5;11;15,56;1,414545455;0;10,08774653;69,06834722;797,7;7,7;3712800,185;5557018,502;543
5837_4_G;5837_4;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;29.04.2019;15.05.2019;119;135;127;16;4,34;0,27;0;6,000394608;84,04626225;797,7;7,7;3712800,185;5557018,502;543
5837_4_G;5837_4;Agricultural;b;meadow;b;b_b;295;5;13;227;5;19;13;0;13;5;15.05.2019;30.05.2019;135;150;142,5;15;20,79;1,386;0;11,00117969;82,8340651;797,7;7,7;3712800,185;5557018,502;543
5837_4_G;5837_4;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;30.05.2019;14.06.2019;150;165;157,5;15;48,63;3,24;0;17,06876302;73,88618229;797,7;7,7;3712800,185;5557018,502;543
5837_4_G;5837_4;Agricultural;b;meadow;b;b_b;267;10;12;164;5;30;32;15;5;7;14.06.2019;03.07.2019;165;184;174,5;19;210,2;11,06;0;19,19268125;69,15917708;797,7;7,7;3712800,185;5557018,502;543
5837_4_G;5837_4;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;03.07.2019;18.07.2019;184;199;191,5;15;91,19;6,08;0;15,02927083;72,60640365;797,7;7,7;3712800,185;5557018,502;543
5837_4_G;5837_4;Agricultural;b;meadow;b;b_b;440;8;27;275;13;61;41;11;6;9;18.07.2019;02.08.2019;199;214;206,5;15;80,78;5,39;0;19,75815104;74,3065625;797,7;7,7;3712800,185;5557018,502;543
5837_4_G;5837_4;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;02.08.2019;17.08.2019;214;229;221,5;15;38,46;2,56;0;15,96704427;83,90516667;797,7;7,7;3712800,185;5557018,502;543
5838_2_A;5838_2;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;762,0666667;7,268611111;3721499,912;5564717,624;612
5838_2_A;5838_2;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;29.04.2019;14.05.2019;119;134;126,5;15;NA;NA;1;7,647557292;78,92155469;762,0666667;7,268611111;3721499,912;5564717,624;612
5838_2_A;5838_2;Urban;c;arable field;c;c_c;221;1;17;153;5;28;10;0;4;5;14.05.2019;29.05.2019;134;149;141,5;15;11,64;0,776;0;11,90969531;81,25817969;762,0666667;7,268611111;3721499,912;5564717,624;612
5838_2_A;5838_2;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;13.06.2019;149;164;156,5;15;21,18;1,412;0;18,68958594;70,09172917;762,0666667;7,268611111;3721499,912;5564717,624;612
5838_2_A;5838_2;Urban;c;arable field;c;c_c;291;6;21;189;8;32;27;5;5;7;13.06.2019;29.06.2019;164;180;172;16;62,5;3,91;0;21,92895833;65,19909804;762,0666667;7,268611111;3721499,912;5564717,624;612
5838_2_A;5838_2;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;29.06.2019;14.07.2019;180;195;187,5;15;46,36;3,09;0;17,9503776;63,74219792;762,0666667;7,268611111;3721499,912;5564717,624;612
5838_2_A;5838_2;Urban;c;arable field;c;c_c;408;15;33;201;21;96;29;12;5;9;14.07.2019;29.07.2019;195;210;202,5;15;46,94;3,13;0;21,35622135;66,98157292;762,0666667;7,268611111;3721499,912;5564717,624;612
5838_2_A;5838_2;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;13.08.2019;210;225;217,5;15;26,79;1,79;0;18,59466146;80,46128385;762,0666667;7,268611111;3721499,912;5564717,624;612
5838_2_F;5838_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;778,4666667;7,029444444;3721481,343;5565858,547;675
5838_2_F;5838_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;16.04.2019;30.04.2019;106;120;113;14;5,25;0,38;0;11,52285833;59,88587222;778,4666667;7,029444444;3721481,343;5565858,547;675
5838_2_F;5838_2;Urban;c;forest;a;c_a;289;3;29;187;7;49;5;0;11;5;14.05.2019;29.05.2019;134;149;141,5;15;13,43;0,895333333;0;11,41431771;78,76034635;778,4666667;7,029444444;3721481,343;5565858,547;675
5838_2_F;5838_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;15.06.2019;149;166;157,5;17;54,7;3,22;0;19,04865046;63,49833565;778,4666667;7,029444444;3721481,343;5565858,547;675
5838_2_F;5838_2;Urban;c;forest;a;c_a;364;9;19;211;10;64;47;1;8;7;13.06.2019;29.06.2019;164;180;172;16;98,6;6,16;0;21,34757843;60,28399755;778,4666667;7,029444444;3721481,343;5565858,547;675
5838_2_F;5838_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;29.06.2019;14.07.2019;180;195;187,5;15;32,89;2,19;0;17,69509115;58,54021615;778,4666667;7,029444444;3721481,343;5565858,547;675
5838_2_F;5838_2;Urban;c;forest;a;c_a;423;8;19;243;7;94;38;3;14;9;14.07.2019;29.07.2019;195;210;202,5;15;43,02;2,87;0;20,98696094;62,18248958;778,4666667;7,029444444;3721481,343;5565858,547;675
5838_2_F;5838_2;Urban;c;forest;a;c_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;13.08.2019;210;225;217,5;15;26,47;1,76;0;18,17507552;77,01051302;778,4666667;7,029444444;3721481,343;5565858,547;675
5838_2_U;5838_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;16.04.2019;30.04.2019;106;120;113;14;7,7;0,55;0;12,03240278;59,62779722;723;7,521388889;3724413,171;5564138,237;571
5838_2_U;5838_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;30.04.2019;14.05.2019;120;134;127;14;3,89;0,28;0;7,518966667;77,71571667;723;7,521388889;3724413,171;5564138,237;571
5838_2_U;5838_2;Urban;c;settlement;d;c_d;194;1;10;115;4;50;9;0;5;5;14.05.2019;29.05.2019;134;149;141,5;15;12,49;0,832666667;0;11,65277083;81,18049219;723;7,521388889;3724413,171;5564138,237;571
5838_2_U;5838_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;13.06.2019;149;164;156,5;15;13,19;0,879333333;0;17,92358333;68,85490365;723;7,521388889;3724413,171;5564138,237;571
5838_2_U;5838_2;Urban;c;settlement;d;c_d;480;12;16;257;18;127;38;2;17;7;13.06.2019;29.06.2019;164;180;172;16;42,9;2,68;0;20,94017402;63,43166912;723;7,521388889;3724413,171;5564138,237;571
5838_2_U;5838_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;29.06.2019;14.07.2019;180;195;187,5;15;25,28;1,69;0;17,47370313;61,81867969;723;7,521388889;3724413,171;5564138,237;571
5838_2_U;5838_2;Urban;c;settlement;d;c_d;423;12;23;224;20;104;20;9;12;9;14.07.2019;29.07.2019;195;210;202,5;15;33,12;2,21;0;20,4680651;66,64990885;723;7,521388889;3724413,171;5564138,237;571
5838_2_U;5838_2;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;13.08.2019;210;225;217,5;15;16,97;1,13;0;18,34605469;78,06770052;723;7,521388889;3724413,171;5564138,237;571
5923_3_F;5923_3;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;17.04.2019;02.05.2019;107;122;114,5;15;28,66;1,91;0;13,46492708;58,87556771;978,7666667;8,401111111;3540572,089;5544152,864;430
5923_3_F;5923_3;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;15.05.2019;122;135;128,5;13;8,57;0,66;0;8,913360119;72,15253274;978,7666667;8,401111111;3540572,089;5544152,864;430
5923_3_F;5923_3;Semi-natural;a;forest;a;a_a;345;6;23;173;15;110;12;0;9;5;15.05.2019;29.05.2019;135;149;142;14;29,6;2,114285714;0;13,44191389;78,14568889;978,7666667;8,401111111;3540572,089;5544152,864;430
5923_3_F;5923_3;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;13.06.2019;149;164;156,5;15;31,79;2,12;0;17,70239844;75,13082552;978,7666667;8,401111111;3540572,089;5544152,864;430
5923_3_F;5923_3;Semi-natural;a;forest;a;a_a;420;13;21;234;6;84;57;5;4;7;13.06.2019;28.06.2019;164;179;171,5;15;64,2;4,28;0;21,67597135;69,32014323;978,7666667;8,401111111;3540572,089;5544152,864;430
5923_3_F;5923_3;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;28.06.2019;15.07.2019;179;196;187,5;17;77,09;4,53;0;18,95948148;63,24674306;978,7666667;8,401111111;3540572,089;5544152,864;430
5923_3_F;5923_3;Semi-natural;a;forest;a;a_a;385;11;17;223;13;72;37;11;5;9;15.07.2019;31.07.2019;196;212;204;16;90,27;5,64;0;22,76695098;62,49871569;978,7666667;8,401111111;3540572,089;5544152,864;430
5923_3_F;5923_3;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;31.07.2019;14.08.2019;212;226;219;14;45,26;3,23;0;19,26291389;71,23800556;978,7666667;8,401111111;3540572,089;5544152,864;430
5923_3_G;5923_3;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;17.04.2019;02.05.2019;107;122;114,5;15;26,87;1,79;0;13,15985156;68,70467448;774,8;10,02055556;3540043,868;5541609,401;168
5923_3_G;5923_3;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;15.05.2019;122;135;128,5;13;19,19;1,48;0;9,939089286;77,56041071;774,8;10,02055556;3540043,868;5541609,401;168
5923_3_G;5923_3;Semi-natural;a;meadow;b;a_b;255;2;6;204;2;30;8;1;3;5;15.05.2019;29.05.2019;135;149;142;14;57,71;4,122142857;0;14,71582778;81,41680833;774,8;10,02055556;3540043,868;5541609,401;168
5923_3_G;5923_3;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;13.06.2019;149;164;156,5;15;59,01;3,93;0;18,14915104;80,72470573;774,8;10,02055556;3540043,868;5541609,401;168
5923_3_G;5923_3;Semi-natural;a;meadow;b;a_b;394;2;18;259;19;55;30;4;3;7;13.06.2019;28.06.2019;164;179;171,5;15;130,8;8,72;0;21,30519271;77,38823958;774,8;10,02055556;3540043,868;5541609,401;168
5923_3_G;5923_3;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;28.06.2019;15.07.2019;179;196;187,5;17;71,64;4,21;0;18,73484491;73,40110417;774,8;10,02055556;3540043,868;5541609,401;168
5923_3_G;5923_3;Semi-natural;a;meadow;b;a_b;465;17;20;294;21;68;35;13;1;9;15.07.2019;31.07.2019;196;212;204;16;69,04;4,32;0;22,00541176;73,31806863;774,8;10,02055556;3540043,868;5541609,401;168
5923_3_G;5923_3;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;31.07.2019;14.08.2019;212;226;219;14;33,63;2,4;0;19,45713889;78,21465833;774,8;10,02055556;3540043,868;5541609,401;168
5923_3_U;5923_3;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;17.04.2019;02.05.2019;107;122;114,5;15;28,02;1,87;0;12,87800521;61,54197135;882,2;9,479166667;3537357,417;5544264,302;224
5923_3_U;5923_3;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;15.05.2019;122;135;128,5;13;16,77;1,29;0;8,903854167;73,23715179;882,2;9,479166667;3537357,417;5544264,302;224
5923_3_U;5923_3;Semi-natural;a;settlement;d;a_d;473;9;19;318;17;90;24;1;4;5;15.05.2019;29.05.2019;135;149;142;14;42,5;3,035714286;0;13,67829722;78,73791667;882,2;9,479166667;3537357,417;5544264,302;224
5923_3_U;5923_3;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;13.06.2019;149;164;156,5;15;58,92;3,93;0;17,39274479;78,08244531;882,2;9,479166667;3537357,417;5544264,302;224
5923_3_U;5923_3;Semi-natural;a;settlement;d;a_d;464;13;15;287;16;85;45;5;2;7;13.06.2019;28.06.2019;164;179;171,5;15;93,2;6,21;0;21,04527865;73,28488542;882,2;9,479166667;3537357,417;5544264,302;224
5923_3_U;5923_3;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;28.06.2019;15.07.2019;179;196;187,5;17;47,97;2,82;0;18,54643056;68,26099537;882,2;9,479166667;3537357,417;5544264,302;224
5923_3_U;5923_3;Semi-natural;a;settlement;d;a_d;480;16;19;292;19;90;35;10;2;9;15.07.2019;31.07.2019;196;212;204;16;54,18;3,39;0;22,20094608;67,58172059;882,2;9,479166667;3537357,417;5544264,302;224
5923_3_U;5923_3;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;31.07.2019;14.08.2019;212;226;219;14;32,58;2,33;0;19,17988611;74,36113056;882,2;9,479166667;3537357,417;5544264,302;224
5924_3_A;5924_3;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;17.04.2019;02.05.2019;107;122;114,5;15;12,53;0,84;0;13,80481771;59,29105208;806,1333333;9,085833333;3550053,318;5544488,674;348
5924_3_A;5924_3;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;15.05.2019;122;135;128,5;13;34,78;2,68;0;9,47403869;72,72353274;806,1333333;9,085833333;3550053,318;5544488,674;348
5924_3_A;5924_3;Semi-natural;a;arable field;c;a_c;168;1;5;123;1;31;5;1;1;5;15.05.2019;29.05.2019;135;149;142;14;37,26;2,661428571;0;14,36719722;76,99377222;806,1333333;9,085833333;3550053,318;5544488,674;348
5924_3_A;5924_3;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;13.06.2019;149;164;156,5;15;40,98;2,73;0;18,59095313;73,83433854;806,1333333;9,085833333;3550053,318;5544488,674;348
5924_3_A;5924_3;Semi-natural;a;arable field;c;a_c;285;5;14;185;12;43;25;1;3;7;13.06.2019;28.06.2019;164;179;171,5;15;184,3;12,29;0;22,28011979;68,20228385;806,1333333;9,085833333;3550053,318;5544488,674;348
5924_3_A;5924_3;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;28.06.2019;15.07.2019;179;196;187,5;17;85,68;5,04;0;19,90515509;60,89781019;806,1333333;9,085833333;3550053,318;5544488,674;348
5924_3_A;5924_3;Semi-natural;a;arable field;c;a_c;291;10;24;161;14;40;27;13;3;9;15.07.2019;31.07.2019;196;212;204;16;83,23;5,2;0;23,75333578;59,41346814;806,1333333;9,085833333;3550053,318;5544488,674;348
5924_3_A;5924_3;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;31.07.2019;14.08.2019;212;226;219;14;61,42;4,39;0;20,18184722;68,39945833;806,1333333;9,085833333;3550053,318;5544488,674;348
5924_3_F;5924_3;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;17.04.2019;02.05.2019;107;122;114,5;15;30,79;2,05;0;13,51916667;61,93308333;777,0333333;9,305555556;3549321,563;5541978,372;296
5924_3_F;5924_3;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;15.05.2019;122;135;128,5;13;15,49;1,19;0;9,468452381;73,85265476;777,0333333;9,305555556;3549321,563;5541978,372;296
5924_3_F;5924_3;Semi-natural;a;forest;a;a_a;399;8;19;231;14;106;20;0;8;5;15.05.2019;29.05.2019;135;149;142;14;57,39;4,099285714;0;13,99731111;80,076325;777,0333333;9,305555556;3549321,563;5541978,372;296
5924_3_F;5924_3;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;13.06.2019;149;164;156,5;15;69,8;4,65;0;17,77178906;80,11538281;777,0333333;9,305555556;3549321,563;5541978,372;296
5924_3_F;5924_3;Semi-natural;a;forest;a;a_a;488;15;17;280;20;101;57;2;6;7;13.06.2019;28.06.2019;164;179;171,5;15;118,2;7,88;0;21,29186979;76,85703906;777,0333333;9,305555556;3549321,563;5541978,372;296
5924_3_F;5924_3;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;28.06.2019;15.07.2019;179;196;187,5;17;152,1;8,95;0;18,59652778;70,80015972;777,0333333;9,305555556;3549321,563;5541978,372;296
5924_3_F;5924_3;Semi-natural;a;forest;a;a_a;424;14;21;259;12;56;48;9;7;9;15.07.2019;31.07.2019;196;212;204;16;249,49;15,59;0;21,87728431;71,7495098;777,0333333;9,305555556;3549321,563;5541978,372;296
5924_3_F;5924_3;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;31.07.2019;14.08.2019;212;226;219;14;90,62;6,47;0;18,90931944;79,73573056;777,0333333;9,305555556;3549321,563;5541978,372;296
5924_3_U;5924_3;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;17.04.2019;02.05.2019;107;122;114,5;15;45,47;3,03;0;13,79819271;60,01140625;699,9333333;9,727777778;3552719,105;5543965,721;182
5924_3_U;5924_3;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;15.05.2019;122;135;128,5;13;14,36;1,1;0;9,572916667;71,25280952;699,9333333;9,727777778;3552719,105;5543965,721;182
5924_3_U;5924_3;Semi-natural;a;settlement;d;a_d;485;15;26;315;23;89;24;1;4;5;15.05.2019;29.05.2019;135;149;142;14;28,13;2,009285714;0;14,63783333;75,49652222;699,9333333;9,727777778;3552719,105;5543965,721;182
5924_3_U;5924_3;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;29.05.2019;13.06.2019;149;164;156,5;15;40,77;2,72;0;18,92957292;72,83445313;699,9333333;9,727777778;3552719,105;5543965,721;182
5924_3_U;5924_3;Semi-natural;a;settlement;d;a_d;437;13;19;263;17;81;40;9;1;7;13.06.2019;28.06.2019;164;179;171,5;15;118,2;7,88;0;22,23625;69,38588021;699,9333333;9,727777778;3552719,105;5543965,721;182
5924_3_U;5924_3;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;28.06.2019;15.07.2019;179;196;187,5;17;73,78;4,34;0;19,58184028;62,88290046;699,9333333;9,727777778;3552719,105;5543965,721;182
5924_3_U;5924_3;Semi-natural;a;settlement;d;a_d;488;27;23;255;30;100;46;14;4;9;15.07.2019;31.07.2019;196;212;204;16;49,4;3,09;0;23,26239951;62,57071078;699,9333333;9,727777778;3552719,105;5543965,721;182
5924_3_U;5924_3;Semi-natural;a;settlement;d;a_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;31.07.2019;14.08.2019;212;226;219;14;37,57;2,68;0;19,90482778;72,53640278;699,9333333;9,727777778;3552719,105;5543965,721;182
5928_2_A;5928_2;Agricultural;b;arable field;c;b_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;15.04.2019;29.04.2019;105;119;112;14;21,32;1,52;0;12,75783611;60,492825;647,8666667;9,601944444;3606183,737;5552191,942;254
5928_2_A;5928_2;Agricultural;b;arable field;c;b_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;29.04.2019;13.05.2019;119;133;126;14;5,51;0,39;0;9,169302778;78,09778056;647,8666667;9,601944444;3606183,737;5552191,942;254
5928_2_A;5928_2;Agricultural;b;arable field;c;b_c;230;1;13;159;7;30;15;0;5;5;13.05.2019;27.05.2019;133;147;140;14;29,61;2,115;0;13,00081389;77,89216389;647,8666667;9,601944444;3606183,737;5552191,942;254
5928_2_A;5928_2;Agricultural;b;arable field;c;b_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;27.05.2019;11.06.2019;147;162;154,5;15;19,99;1,33;0;17,73413021;77,10917188;647,8666667;9,601944444;3606183,737;5552191,942;254
5928_2_A;5928_2;Agricultural;b;arable field;c;b_c;232;4;7;153;8;28;26;8;1;7;11.06.2019;26.06.2019;162;177;169,5;15;111,5;7,43;0;21,17721875;75,36441406;647,8666667;9,601944444;3606183,737;5552191,942;254
5928_2_A;5928_2;Agricultural;b;arable field;c;b_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;12.07.2019;177;193;185;16;119,98;7,5;0;20,06519608;63,84102941;647,8666667;9,601944444;3606183,737;5552191,942;254
5928_2_A;5928_2;Agricultural;b;arable field;c;b_c;288;11;20;152;11;52;33;9;2;9;12.07.2019;29.07.2019;193;210;201,5;17;87,95;5,17;0;22,17801157;66,11635648;647,8666667;9,601944444;3606183,737;5552191,942;254
5928_2_A;5928_2;Agricultural;b;arable field;c;b_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;62,05;4,43;0;20,28623056;73,43993889;647,8666667;9,601944444;3606183,737;5552191,942;254
5928_2_F;5928_2;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;15.04.2019;29.04.2019;105;119;112;14;40,11;2,87;2;12,71388889;NA;745,1666667;9,043055556;3602968,598;5549350,625;370
5928_2_F;5928_2;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;29.04.2019;13.05.2019;119;133;126;14;13,96;1;2;8,173611111;NA;745,1666667;9,043055556;3602968,598;5549350,625;370
5928_2_F;5928_2;Agricultural;b;forest;a;b_a;357;7;17;229;14;68;19;0;9;5;13.05.2019;27.05.2019;133;147;140;14;33,55;2,396428571;2;11,72638889;NA;745,1666667;9,043055556;3602968,598;5549350,625;370
5928_2_F;5928_2;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;27.05.2019;11.06.2019;147;162;154,5;15;34,27;2,28;2;16,33203125;NA;745,1666667;9,043055556;3602968,598;5549350,625;370
5928_2_F;5928_2;Agricultural;b;forest;a;b_a;497;14;30;268;30;109;40;8;5;7;11.06.2019;26.06.2019;162;177;169,5;15;91,3;6,09;2;18,73697917;NA;745,1666667;9,043055556;3602968,598;5549350,625;370
5928_2_F;5928_2;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;12.07.2019;177;193;185;16;99,49;6,22;2;18,33333333;NA;745,1666667;9,043055556;3602968,598;5549350,625;370
5928_2_F;5928_2;Agricultural;b;forest;a;b_a;411;9;16;230;15;67;52;15;5;9;12.07.2019;29.07.2019;193;210;201,5;17;158,78;9,34;2;20,07638889;NA;745,1666667;9,043055556;3602968,598;5549350,625;370
5928_2_F;5928_2;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;45,53;3,25;2;18,2375;NA;745,1666667;9,043055556;3602968,598;5549350,625;370
5928_2_U;5928_2;Agricultural;b;settlement;d;b_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;15.04.2019;29.04.2019;105;119;112;14;36,92;2,64;0;13,42583056;56,04924722;688,6666667;9,348888889;3606115,016;5549468,074;286
5928_2_U;5928_2;Agricultural;b;settlement;d;b_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;29.04.2019;13.05.2019;119;133;126;14;11,22;0,8;0;9,489461111;74,43019722;688,6666667;9,348888889;3606115,016;5549468,074;286
5928_2_U;5928_2;Agricultural;b;settlement;d;b_d;159;4;3;92;1;53;7;1;1;5;13.05.2019;27.05.2019;133;147;140;14;24,23;1,730714286;0;13,37359167;73,42188333;688,6666667;9,348888889;3606115,016;5549468,074;286
5928_2_U;5928_2;Agricultural;b;settlement;d;b_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;27.05.2019;11.06.2019;147;162;154,5;15;23,58;1,57;0;18,23755729;71,27094271;688,6666667;9,348888889;3606115,016;5549468,074;286
5928_2_U;5928_2;Agricultural;b;settlement;d;b_d;466;13;13;284;20;98;40;4;3;7;11.06.2019;26.06.2019;162;177;169,5;15;56,8;3,79;0;21,4744375;70,79802865;688,6666667;9,348888889;3606115,016;5549468,074;286
5928_2_U;5928_2;Agricultural;b;settlement;d;b_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;12.07.2019;177;193;185;16;54,83;3,43;0;20,36531618;60,31688971;688,6666667;9,348888889;3606115,016;5549468,074;286
5928_2_U;5928_2;Agricultural;b;settlement;d;b_d;452;14;32;235;21;84;52;9;8;9;12.07.2019;29.07.2019;193;210;201,5;17;49,51;2,91;0;22,13686806;63,95573611;688,6666667;9,348888889;3606115,016;5549468,074;286
5928_2_U;5928_2;Agricultural;b;settlement;d;b_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;33,21;2,37;0;20,13392222;73,01894722;688,6666667;9,348888889;3606115,016;5549468,074;286
5933_4_A;5933_4;Agricultural;b;arable field;c;b_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;18.04.2019;02.05.2019;108;122;115;14;18,59;1,33;0;12,56859722;61,390425;859,1333333;8,360555556;3664440,109;5544108,089;466
